,idFrame,Xnose1,Ynose1,Xnose2,Ynose2,Xneck1,Yneck1,Xneck2,Yneck2,XRshoulder1,YRshoulder1,XRshoulder2,YRshoulder2,XRelbow1,YRelbow1,XRelbow2,YRelbow2,XRwrist1,YRwrist1,XRwrist2,YRwrist2,XLShoulder1,YLShoulder1,XLShoulder2,YLShoulder2,XLelbow1,YLelbow1,XLelbow2,YLelbow2,XLwrist1,YLwrist1,XLwrist2,YLwrist2,XRhip1,YRhip1,XRhip2,YRhip2,XRknee1,YRknee1,XRknee2,YRknee2,XRankle1,YRankle1,XRankle2,YRankle2,XLhip1,YLhip1,XLhip2,YLhip2,XLknee1,YLknee1,XLknee2,YLknee2,XLankle1,YLankle1,XLankle2,YLankle2,XReye1,YReye1,XReye2,YReye2,XLeye1,YLeye1,XLeye2,YLeye2,XRear1,YRear1,XRear2,YRear2,XLear1,YLear1,XLear2,YLear2,DistNeckHip1,DistNeckHip2,DistNoseLWrist1,DistNoseRWrist1,DistNoseLKnee1,DistNoseRKnee1,DistLHipLWrist1,DistLHipRWrist1,DistRHipLWrist1,DistRHipRWrist1,DistLHipLKnee1,DistLHipRKnee1,DistRHipLKnee1,DistRHipRKnee1,DistNoseLWrist2,DistNoseRWrist2,DistNoseLKnee2,DistNoseRKnee2,DistLHipLWrist2,DistLHipRWrist2,DistRHipLWrist2,DistRHipRWrist2,DistLHipLKnee2,DistLHipRKnee2,DistRHipLKnee2,DistRHipRKnee2,Violence
1359,8409.0,136.0,32.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,48.0,88.0,88.0,96.0,80.0,104.0,72.0,104.0,128.0,96.0,128.0,152.0,48.0,64.0,88.0,168.0,64.0,168.0,64.0,160.0,104.0,176.0,80.0,152.0,80.0,80.0,128.0,160.0,104.0,80.0,152.0,176.0,112.0,80.0,176.0,160.0,88.0,80.0,128.0,160.0,96.0,80.0,152.0,152.0,104.0,72.0,176.0,136.0,32.0,104.0,40.0,144.0,32.0,144.0,32.0,136.0,32.0,104.0,48.0,144.0,32.0,144.0,32.0,43.08131846,40.0,68.81860214,100.2397127,132.4235629,132.4235629,107.3312629,73.75635566,107.3312629,56.56854249,102.4499878,102.4499878,101.8233765,101.8233765,82.36504113,101.19288509999998,132.4235629,132.4235629,83.52245207,62.48199741,83.52245207,62.48199741,86.16263691,83.52245207,86.16263691,83.52245207,1.0
1360,8413.0,144.0,32.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,48.0,88.0,88.0,96.0,80.0,104.0,72.0,104.0,128.0,96.0,128.0,152.0,48.0,64.0,88.0,168.0,72.0,168.0,64.0,168.0,96.0,176.0,80.0,144.0,88.0,80.0,128.0,160.0,104.0,80.0,152.0,176.0,112.0,80.0,176.0,160.0,88.0,80.0,128.0,160.0,96.0,80.0,152.0,176.0,112.0,80.0,176.0,136.0,32.0,104.0,40.0,144.0,32.0,144.0,32.0,136.0,32.0,104.0,48.0,152.0,32.0,144.0,32.0,43.08131846,40.0,68.81860214,100.2397127,136.0,136.0,107.3312629,73.75635566,107.3312629,56.56854249,102.4499878,102.4499878,90.50966799,90.50966799,82.36504113,101.19288509999998,132.4235629,132.4235629,93.63759929,62.48199741,93.63759929,62.48199741,86.16263691,83.52245207,86.16263691,83.52245207,1.0
1361,8414.0,136.0,32.0,136.0,32.0,144.0,48.0,80.0,88.0,128.0,48.0,88.0,88.0,96.0,80.0,104.0,72.0,104.0,128.0,96.0,128.0,152.0,48.0,64.0,88.0,168.0,72.0,168.0,64.0,168.0,96.0,176.0,80.0,144.0,88.0,80.0,128.0,160.0,104.0,80.0,152.0,176.0,112.0,80.0,176.0,160.0,96.0,80.0,128.0,160.0,96.0,80.0,152.0,176.0,112.0,80.0,176.0,136.0,32.0,104.0,40.0,144.0,32.0,144.0,32.0,136.0,32.0,104.0,48.0,152.0,32.0,144.0,32.0,50.59644256,40.0,68.81860214,100.2397127,132.4235629,132.4235629,107.3312629,73.75635566,107.3312629,56.56854249,97.65244493,97.65244493,90.50966799,90.50966799,82.36504113,101.19288509999998,132.4235629,132.4235629,93.63759929,62.48199741,93.63759929,62.48199741,86.16263691,83.52245207,86.16263691,83.52245207,1.0
1362,8417.0,144.0,32.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,48.0,88.0,88.0,96.0,80.0,104.0,72.0,104.0,128.0,96.0,128.0,152.0,48.0,64.0,88.0,168.0,64.0,168.0,64.0,176.0,80.0,176.0,80.0,144.0,88.0,80.0,128.0,160.0,104.0,80.0,152.0,176.0,112.0,80.0,176.0,160.0,80.0,80.0,128.0,160.0,96.0,80.0,152.0,176.0,112.0,80.0,176.0,136.0,32.0,104.0,40.0,144.0,32.0,144.0,32.0,136.0,32.0,104.0,48.0,144.0,32.0,144.0,32.0,35.77708764,40.0,68.81860214,100.2397127,136.0,136.0,107.3312629,73.75635566,107.3312629,56.56854249,107.62899240000002,107.62899240000002,90.50966799,90.50966799,82.36504113,101.19288509999998,132.4235629,132.4235629,107.3312629,62.48199741,107.3312629,62.48199741,86.16263691,83.52245207,86.16263691,83.52245207,1.0
1363,8418.0,144.0,32.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,40.0,88.0,88.0,96.0,80.0,104.0,72.0,104.0,128.0,96.0,128.0,152.0,48.0,64.0,88.0,168.0,64.0,168.0,64.0,176.0,80.0,176.0,80.0,152.0,80.0,80.0,128.0,160.0,104.0,80.0,152.0,176.0,112.0,80.0,176.0,160.0,80.0,80.0,128.0,168.0,96.0,80.0,152.0,176.0,112.0,80.0,176.0,136.0,32.0,104.0,40.0,144.0,32.0,144.0,32.0,136.0,32.0,104.0,48.0,144.0,32.0,144.0,32.0,35.77708764,40.0,68.81860214,100.2397127,136.0,136.0,107.3312629,73.75635566,107.3312629,56.56854249,107.62899240000002,107.62899240000002,101.8233765,101.8233765,82.36504113,101.19288509999998,132.4235629,132.4235629,107.3312629,62.48199741,107.3312629,62.48199741,93.63759929,83.52245207,93.63759929,83.52245207,1.0
1364,8419.0,136.0,32.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,48.0,88.0,88.0,96.0,80.0,104.0,72.0,104.0,128.0,96.0,128.0,152.0,48.0,64.0,88.0,168.0,64.0,168.0,64.0,176.0,80.0,176.0,80.0,152.0,80.0,80.0,128.0,160.0,104.0,80.0,152.0,176.0,112.0,80.0,176.0,160.0,80.0,80.0,128.0,168.0,96.0,80.0,152.0,176.0,112.0,80.0,176.0,136.0,32.0,104.0,40.0,144.0,32.0,144.0,32.0,136.0,32.0,104.0,48.0,144.0,32.0,144.0,32.0,35.77708764,40.0,68.81860214,100.2397127,132.4235629,132.4235629,107.3312629,73.75635566,107.3312629,56.56854249,107.62899240000002,107.62899240000002,101.8233765,101.8233765,82.36504113,101.19288509999998,132.4235629,132.4235629,107.3312629,62.48199741,107.3312629,62.48199741,93.63759929,83.52245207,93.63759929,83.52245207,1.0
1365,8420.0,136.0,32.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,48.0,88.0,88.0,96.0,80.0,104.0,72.0,104.0,128.0,96.0,128.0,152.0,48.0,64.0,88.0,168.0,64.0,168.0,64.0,176.0,80.0,176.0,80.0,152.0,80.0,80.0,128.0,160.0,104.0,80.0,152.0,176.0,112.0,80.0,176.0,160.0,80.0,80.0,128.0,168.0,96.0,80.0,152.0,176.0,112.0,80.0,176.0,136.0,32.0,104.0,40.0,144.0,32.0,144.0,32.0,136.0,32.0,104.0,48.0,144.0,32.0,144.0,32.0,35.77708764,40.0,68.81860214,100.2397127,132.4235629,132.4235629,107.3312629,73.75635566,107.3312629,56.56854249,107.62899240000002,107.62899240000002,101.8233765,101.8233765,82.36504113,101.19288509999998,132.4235629,132.4235629,107.3312629,62.48199741,107.3312629,62.48199741,93.63759929,83.52245207,93.63759929,83.52245207,1.0
1366,8421.0,136.0,32.0,136.0,32.0,80.0,88.0,144.0,48.0,88.0,88.0,96.0,56.0,96.0,80.0,104.0,72.0,104.0,128.0,96.0,128.0,64.0,88.0,152.0,48.0,168.0,64.0,168.0,64.0,176.0,80.0,176.0,80.0,80.0,128.0,152.0,80.0,80.0,152.0,160.0,104.0,80.0,176.0,176.0,112.0,80.0,128.0,160.0,80.0,80.0,152.0,168.0,96.0,80.0,176.0,176.0,112.0,136.0,32.0,104.0,40.0,144.0,32.0,144.0,32.0,136.0,32.0,104.0,48.0,152.0,32.0,144.0,32.0,40.0,35.77708764,68.81860214,100.2397127,132.4235629,136.0,107.3312629,73.75635566,107.3312629,56.56854249,93.63759929,83.52245207,93.63759929,83.52245207,82.36504113,101.19288509999998,132.4235629,132.4235629,107.3312629,62.48199741,107.3312629,62.48199741,107.62899240000002,107.62899240000002,101.8233765,101.8233765,1.0
1367,8422.0,136.0,32.0,104.0,40.0,144.0,48.0,80.0,88.0,136.0,48.0,96.0,56.0,96.0,80.0,104.0,72.0,104.0,128.0,96.0,128.0,152.0,48.0,112.0,56.0,168.0,64.0,112.0,80.0,176.0,80.0,168.0,80.0,152.0,80.0,80.0,128.0,160.0,104.0,72.0,152.0,176.0,112.0,80.0,176.0,160.0,80.0,80.0,128.0,168.0,96.0,80.0,152.0,176.0,112.0,80.0,176.0,136.0,32.0,104.0,40.0,144.0,32.0,144.0,32.0,136.0,32.0,104.0,48.0,152.0,32.0,112.0,40.0,35.77708764,40.0,68.81860214,100.2397127,132.4235629,136.0,56.56854249,73.75635566,64.0,56.56854249,107.62899240000002,113.7013632,101.8233765,107.62899240000002,82.36504113,101.19288509999998,90.50966799,85.0411665,107.3312629,62.48199741,107.3312629,62.48199741,93.63759929,83.52245207,93.63759929,83.52245207,1.0
1368,8424.0,144.0,32.0,104.0,40.0,144.0,48.0,104.0,56.0,136.0,48.0,96.0,56.0,96.0,80.0,104.0,72.0,104.0,128.0,96.0,128.0,152.0,48.0,112.0,56.0,168.0,64.0,112.0,80.0,176.0,80.0,168.0,80.0,152.0,88.0,104.0,88.0,160.0,104.0,112.0,104.0,160.0,128.0,112.0,120.0,160.0,88.0,112.0,88.0,168.0,104.0,120.0,104.0,168.0,128.0,120.0,120.0,136.0,32.0,104.0,40.0,144.0,32.0,144.0,32.0,136.0,32.0,104.0,48.0,144.0,32.0,112.0,40.0,43.08131846,32.984845,68.81860214,100.2397127,75.89466384,78.79086241,56.56854249,73.75635566,64.0,56.56854249,43.08131846,50.59644256,35.77708764,43.08131846,82.36504113,101.19288509999998,90.50966799,85.0411665,64.49806199,62.48199741,72.44308111,62.48199741,58.24087911,50.59644256,65.96969001,58.24087911,1.0
1369,8426.0,136.0,32.0,104.0,40.0,144.0,48.0,104.0,56.0,136.0,48.0,96.0,56.0,96.0,80.0,104.0,72.0,104.0,128.0,96.0,128.0,152.0,48.0,112.0,56.0,168.0,64.0,112.0,80.0,176.0,80.0,168.0,80.0,152.0,88.0,104.0,88.0,160.0,112.0,112.0,104.0,160.0,128.0,112.0,120.0,160.0,88.0,112.0,88.0,168.0,104.0,120.0,104.0,168.0,128.0,120.0,120.0,104.0,40.0,104.0,40.0,144.0,32.0,144.0,32.0,136.0,32.0,104.0,48.0,152.0,32.0,112.0,40.0,43.08131846,32.984845,68.81860214,100.2397127,73.75635566,75.89466384,56.56854249,73.75635566,64.0,56.56854249,43.08131846,50.59644256,35.77708764,43.08131846,82.36504113,101.19288509999998,90.50966799,91.21403401,64.49806199,62.48199741,72.44308111,62.48199741,58.24087911,53.66563146,65.96969001,60.92618485,1.0
1370,8429.0,112.0,40.0,136.0,32.0,104.0,56.0,144.0,48.0,96.0,56.0,88.0,88.0,96.0,80.0,96.0,120.0,104.0,128.0,96.0,128.0,112.0,56.0,152.0,48.0,112.0,80.0,168.0,64.0,176.0,88.0,168.0,80.0,104.0,80.0,152.0,88.0,72.0,160.0,160.0,104.0,96.0,184.0,168.0,120.0,112.0,88.0,160.0,88.0,120.0,104.0,168.0,104.0,120.0,120.0,80.0,176.0,104.0,40.0,136.0,32.0,144.0,32.0,144.0,32.0,96.0,40.0,88.0,80.0,112.0,40.0,152.0,32.0,32.984845,43.08131846,68.81860214,100.2397127,85.0411665,80.0,56.56854249,73.75635566,64.0,56.56854249,58.24087911,50.59644256,68.35202996,60.92618485,68.81860214,101.19288509999998,73.75635566,143.1083506,104.0,62.48199741,104.0,62.48199741,43.08131846,113.7013632,35.77708764,107.62899240000002,1.0
1371,8430.0,112.0,40.0,136.0,32.0,104.0,56.0,144.0,48.0,96.0,56.0,88.0,88.0,96.0,80.0,96.0,120.0,104.0,128.0,96.0,128.0,112.0,56.0,152.0,48.0,112.0,80.0,168.0,64.0,176.0,88.0,176.0,80.0,104.0,80.0,152.0,88.0,72.0,160.0,160.0,112.0,96.0,184.0,80.0,176.0,112.0,88.0,160.0,88.0,120.0,104.0,168.0,104.0,120.0,120.0,80.0,176.0,104.0,40.0,136.0,32.0,144.0,32.0,144.0,32.0,96.0,40.0,88.0,80.0,112.0,40.0,144.0,32.0,32.984845,43.08131846,75.47184906,100.2397127,85.0411665,86.53323061,64.49806199,73.75635566,72.0,56.56854249,58.24087911,53.66563146,68.35202996,64.49806199,68.81860214,101.19288509999998,73.75635566,143.1083506,104.0,62.48199741,104.0,62.48199741,43.08131846,113.7013632,35.77708764,107.62899240000002,1.0
1372,8431.0,112.0,40.0,136.0,32.0,104.0,56.0,144.0,48.0,96.0,56.0,88.0,88.0,96.0,80.0,96.0,120.0,104.0,128.0,96.0,128.0,120.0,56.0,152.0,48.0,168.0,64.0,168.0,64.0,176.0,88.0,176.0,80.0,104.0,80.0,152.0,88.0,72.0,160.0,160.0,112.0,96.0,184.0,80.0,176.0,112.0,88.0,160.0,88.0,120.0,104.0,168.0,104.0,120.0,120.0,80.0,176.0,104.0,40.0,136.0,32.0,144.0,32.0,144.0,32.0,96.0,40.0,88.0,80.0,112.0,40.0,144.0,32.0,32.984845,43.08131846,75.47184906,100.2397127,85.0411665,86.53323061,64.49806199,73.75635566,72.0,56.56854249,58.24087911,53.66563146,68.35202996,64.49806199,68.81860214,101.19288509999998,73.75635566,143.1083506,104.0,62.48199741,104.0,62.48199741,43.08131846,113.7013632,35.77708764,107.62899240000002,1.0
1373,8432.0,136.0,32.0,136.0,32.0,80.0,88.0,144.0,48.0,88.0,88.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,152.0,48.0,168.0,64.0,168.0,64.0,176.0,88.0,176.0,80.0,80.0,128.0,152.0,88.0,72.0,160.0,160.0,112.0,96.0,184.0,80.0,176.0,80.0,128.0,160.0,88.0,80.0,152.0,168.0,104.0,72.0,176.0,80.0,176.0,136.0,32.0,136.0,32.0,144.0,32.0,136.0,32.0,136.0,32.0,88.0,80.0,144.0,32.0,144.0,32.0,40.0,43.08131846,80.0,100.2397127,143.1083506,136.0,107.3312629,73.75635566,107.3312629,56.56854249,91.21403401,81.58431222,91.21403401,81.58431222,68.81860214,101.19288509999998,132.4235629,143.1083506,104.0,62.48199741,104.0,62.48199741,102.4499878,113.7013632,96.33275663,107.62899240000002,1.0
1374,8433.0,136.0,32.0,136.0,40.0,80.0,88.0,144.0,48.0,88.0,88.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,152.0,48.0,168.0,64.0,168.0,64.0,176.0,88.0,176.0,80.0,80.0,128.0,152.0,88.0,72.0,160.0,160.0,104.0,80.0,176.0,80.0,176.0,80.0,128.0,160.0,88.0,72.0,160.0,168.0,104.0,72.0,176.0,80.0,176.0,136.0,32.0,136.0,32.0,144.0,32.0,136.0,32.0,136.0,32.0,88.0,80.0,144.0,32.0,144.0,32.0,40.0,43.08131846,80.0,100.2397127,143.1083506,136.0,107.3312629,73.75635566,107.3312629,56.56854249,91.21403401,83.52245207,91.21403401,83.52245207,68.81860214,101.19288509999998,136.0,136.0,104.0,62.48199741,104.0,62.48199741,113.7013632,113.7013632,107.62899240000002,107.62899240000002,1.0
1375,8434.0,136.0,32.0,136.0,40.0,80.0,88.0,144.0,48.0,88.0,88.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,152.0,48.0,168.0,64.0,168.0,64.0,176.0,88.0,176.0,80.0,80.0,128.0,152.0,88.0,72.0,160.0,160.0,104.0,80.0,176.0,80.0,176.0,80.0,128.0,160.0,88.0,72.0,160.0,168.0,104.0,80.0,176.0,80.0,176.0,136.0,32.0,136.0,32.0,144.0,32.0,136.0,32.0,136.0,32.0,88.0,80.0,144.0,32.0,144.0,32.0,40.0,43.08131846,80.0,100.2397127,143.1083506,136.0,107.3312629,73.75635566,107.3312629,56.56854249,91.21403401,83.52245207,91.21403401,83.52245207,68.81860214,101.19288509999998,136.0,136.0,104.0,62.48199741,104.0,62.48199741,113.7013632,113.7013632,107.62899240000002,107.62899240000002,1.0
1376,8435.0,136.0,32.0,136.0,40.0,80.0,88.0,144.0,48.0,88.0,88.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,152.0,48.0,168.0,64.0,168.0,64.0,176.0,88.0,176.0,80.0,80.0,128.0,152.0,88.0,80.0,160.0,160.0,112.0,80.0,176.0,80.0,176.0,80.0,128.0,160.0,88.0,72.0,160.0,168.0,104.0,80.0,176.0,80.0,176.0,136.0,32.0,136.0,32.0,144.0,32.0,136.0,32.0,136.0,32.0,88.0,80.0,144.0,32.0,144.0,32.0,40.0,43.08131846,80.0,100.2397127,143.1083506,136.0,107.3312629,73.75635566,107.3312629,56.56854249,91.21403401,81.58431222,91.21403401,81.58431222,68.81860214,101.19288509999998,136.0,132.4235629,104.0,62.48199741,104.0,62.48199741,113.7013632,107.62899240000002,107.62899240000002,101.8233765,1.0
1377,8436.0,136.0,32.0,136.0,32.0,80.0,88.0,144.0,48.0,88.0,88.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,152.0,48.0,168.0,64.0,168.0,64.0,176.0,88.0,176.0,80.0,80.0,128.0,152.0,88.0,80.0,160.0,160.0,112.0,80.0,176.0,80.0,176.0,80.0,128.0,160.0,88.0,72.0,160.0,168.0,104.0,80.0,176.0,80.0,176.0,136.0,32.0,104.0,32.0,144.0,32.0,136.0,32.0,136.0,32.0,88.0,80.0,144.0,32.0,144.0,32.0,40.0,43.08131846,80.0,100.2397127,143.1083506,136.0,107.3312629,73.75635566,107.3312629,56.56854249,91.21403401,81.58431222,91.21403401,81.58431222,68.81860214,101.19288509999998,143.1083506,139.7139936,104.0,62.48199741,104.0,62.48199741,113.7013632,107.62899240000002,107.62899240000002,101.8233765,1.0
1378,8439.0,136.0,32.0,136.0,32.0,144.0,48.0,80.0,64.0,136.0,40.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,72.0,96.0,168.0,64.0,160.0,72.0,176.0,88.0,168.0,88.0,152.0,80.0,80.0,128.0,152.0,96.0,72.0,152.0,96.0,176.0,80.0,176.0,160.0,80.0,80.0,128.0,160.0,96.0,72.0,160.0,72.0,176.0,80.0,176.0,136.0,32.0,104.0,32.0,144.0,32.0,136.0,32.0,136.0,32.0,88.0,80.0,144.0,32.0,80.0,80.0,35.77708764,64.0,80.0,100.2397127,143.1083506,136.0,96.66436779,73.75635566,89.4427191,56.56854249,118.92855,113.7013632,113.13708500000001,107.62899240000002,68.81860214,101.19288509999998,136.0,129.2439554,104.0,62.48199741,104.0,62.48199741,86.16263691,78.79086241,86.16263691,78.79086241,1.0
1379,8440.0,144.0,32.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,40.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,72.0,96.0,168.0,64.0,160.0,72.0,176.0,88.0,168.0,88.0,152.0,88.0,88.0,120.0,88.0,152.0,88.0,136.0,96.0,176.0,80.0,176.0,160.0,88.0,80.0,128.0,160.0,96.0,72.0,160.0,72.0,176.0,80.0,176.0,136.0,32.0,104.0,32.0,144.0,32.0,136.0,32.0,136.0,32.0,88.0,80.0,144.0,32.0,80.0,80.0,43.08131846,40.0,80.0,100.2397127,146.860478,118.1185845,96.66436779,73.75635566,89.4427191,56.56854249,102.4499878,108.81176409999998,96.33275663,102.4499878,68.81860214,101.19288509999998,136.0,129.2439554,104.0,62.48199741,93.63759929,62.48199741,86.16263691,90.50966799,75.89466384,56.56854249,1.0
1380,8441.0,136.0,32.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,40.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,72.0,96.0,168.0,64.0,160.0,72.0,176.0,88.0,168.0,88.0,152.0,88.0,88.0,120.0,88.0,152.0,72.0,152.0,96.0,176.0,80.0,176.0,160.0,88.0,80.0,128.0,160.0,96.0,80.0,152.0,72.0,176.0,72.0,176.0,136.0,32.0,104.0,32.0,144.0,32.0,136.0,32.0,136.0,32.0,88.0,80.0,144.0,32.0,80.0,80.0,43.08131846,40.0,80.0,100.2397127,132.4235629,136.0,96.66436779,73.75635566,89.4427191,56.56854249,102.4499878,108.81176409999998,96.33275663,102.4499878,68.81860214,101.19288509999998,136.0,129.2439554,104.0,62.48199741,93.63759929,62.48199741,86.16263691,90.50966799,75.89466384,56.56854249,1.0
1381,8443.0,136.0,32.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,40.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,72.0,96.0,168.0,72.0,160.0,72.0,168.0,96.0,168.0,88.0,152.0,88.0,88.0,120.0,88.0,152.0,88.0,136.0,96.0,176.0,80.0,176.0,160.0,88.0,80.0,128.0,72.0,152.0,80.0,152.0,72.0,176.0,80.0,176.0,136.0,32.0,104.0,32.0,144.0,32.0,136.0,32.0,136.0,32.0,88.0,80.0,144.0,32.0,80.0,80.0,43.08131846,40.0,80.0,100.2397127,132.4235629,114.5425685,96.66436779,73.75635566,89.4427191,56.56854249,102.4499878,86.53323061,96.33275663,80.0,68.81860214,101.19288509999998,136.0,129.2439554,93.63759929,62.48199741,83.52245207,62.48199741,101.8233765,90.50966799,64.49806199,56.56854249,1.0
1382,8446.0,136.0,40.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,48.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,72.0,96.0,160.0,80.0,160.0,72.0,152.0,112.0,168.0,88.0,120.0,88.0,88.0,128.0,88.0,152.0,88.0,136.0,96.0,176.0,72.0,176.0,152.0,80.0,80.0,128.0,72.0,152.0,88.0,152.0,72.0,176.0,96.0,176.0,136.0,32.0,104.0,32.0,144.0,32.0,136.0,32.0,136.0,32.0,88.0,80.0,144.0,32.0,80.0,80.0,32.984845,40.0,80.0,100.2397127,121.8523697,107.3312629,96.66436779,73.75635566,89.4427191,56.56854249,96.33275663,85.0411665,86.53323061,82.36504113,68.81860214,101.19288509999998,136.0,129.2439554,73.75635566,62.48199741,73.75635566,62.48199741,101.8233765,90.50966799,64.49806199,56.56854249,1.0
1383,8447.0,136.0,32.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,48.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,72.0,96.0,160.0,72.0,160.0,72.0,152.0,112.0,168.0,88.0,120.0,88.0,80.0,128.0,88.0,152.0,80.0,160.0,96.0,176.0,80.0,176.0,152.0,88.0,80.0,128.0,72.0,152.0,80.0,152.0,72.0,176.0,72.0,176.0,136.0,32.0,104.0,32.0,144.0,32.0,136.0,32.0,136.0,32.0,88.0,80.0,144.0,32.0,80.0,80.0,40.79215611,40.0,80.0,100.2397127,132.4235629,139.7139936,96.66436779,73.75635566,89.4427191,56.56854249,96.33275663,101.8233765,86.53323061,82.36504113,68.81860214,101.19288509999998,136.0,129.2439554,73.75635566,62.48199741,73.75635566,62.48199741,101.8233765,90.50966799,64.49806199,56.56854249,1.0
1384,8448.0,136.0,40.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,48.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,72.0,96.0,160.0,80.0,160.0,72.0,152.0,112.0,168.0,88.0,120.0,88.0,80.0,128.0,88.0,152.0,80.0,160.0,96.0,176.0,80.0,176.0,136.0,88.0,80.0,128.0,72.0,152.0,72.0,160.0,72.0,176.0,72.0,176.0,136.0,32.0,104.0,32.0,136.0,32.0,136.0,32.0,88.0,72.0,88.0,80.0,144.0,32.0,80.0,80.0,40.79215611,40.0,80.0,100.2397127,136.0,132.4235629,96.66436779,73.75635566,89.4427191,56.56854249,96.33275663,91.21403401,86.53323061,82.36504113,68.81860214,101.19288509999998,136.0,129.2439554,73.75635566,62.48199741,73.75635566,62.48199741,101.8233765,90.50966799,64.49806199,56.56854249,1.0
1385,8449.0,136.0,40.0,136.0,32.0,144.0,48.0,80.0,88.0,128.0,48.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,72.0,96.0,160.0,72.0,160.0,72.0,152.0,112.0,168.0,88.0,120.0,88.0,80.0,128.0,88.0,152.0,80.0,160.0,96.0,176.0,96.0,184.0,152.0,88.0,80.0,128.0,72.0,152.0,72.0,160.0,72.0,176.0,72.0,176.0,136.0,32.0,104.0,32.0,136.0,32.0,136.0,32.0,88.0,72.0,88.0,80.0,144.0,32.0,80.0,80.0,40.79215611,40.0,80.0,100.2397127,136.0,132.4235629,96.66436779,73.75635566,89.4427191,56.56854249,107.62899240000002,101.8233765,86.53323061,82.36504113,68.81860214,101.19288509999998,136.0,129.2439554,73.75635566,62.48199741,73.75635566,62.48199741,101.8233765,90.50966799,64.49806199,56.56854249,1.0
1386,8450.0,136.0,32.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,48.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,72.0,96.0,160.0,80.0,160.0,72.0,152.0,112.0,168.0,88.0,120.0,80.0,80.0,128.0,88.0,152.0,88.0,136.0,96.0,176.0,96.0,184.0,144.0,96.0,80.0,128.0,72.0,152.0,72.0,160.0,72.0,176.0,80.0,176.0,136.0,32.0,104.0,32.0,136.0,32.0,136.0,32.0,88.0,72.0,88.0,80.0,144.0,32.0,80.0,80.0,48.0,40.0,80.0,100.2397127,143.1083506,114.5425685,96.66436779,73.75635566,89.4427191,56.56854249,96.33275663,68.81860214,93.29523032,64.49806199,68.81860214,101.19288509999998,136.0,129.2439554,73.75635566,62.48199741,73.75635566,62.48199741,101.8233765,90.50966799,64.49806199,56.56854249,1.0
1387,8451.0,136.0,40.0,136.0,32.0,144.0,48.0,80.0,88.0,136.0,48.0,88.0,88.0,96.0,120.0,96.0,120.0,104.0,128.0,96.0,128.0,152.0,48.0,72.0,96.0,160.0,80.0,160.0,72.0,152.0,112.0,168.0,88.0,128.0,88.0,80.0,128.0,88.0,152.0,80.0,160.0,96.0,176.0,96.0,184.0,152.0,96.0,80.0,128.0,72.0,152.0,80.0,160.0,72.0,176.0,72.0,176.0,136.0,32.0,104.0,32.0,136.0,32.0,136.0,32.0,88.0,72.0,88.0,80.0,144.0,32.0,80.0,80.0,48.66210024,40.0,80.0,100.2397127,132.4235629,132.4235629,96.66436779,73.75635566,89.4427191,56.56854249,96.33275663,96.33275663,86.53323061,86.53323061,68.81860214,101.19288509999998,136.0,129.2439554,73.75635566,62.48199741,73.75635566,62.48199741,101.8233765,90.50966799,64.49806199,56.56854249,1.0
